station_name,station_code,station_lat,station_long
Salanpur ,SLS,23.7735051,86.8772298
Jogal ,JOL,21.6950133,86.8809909
Chittaranjan ,CRJ,23.8391826,86.8922723
Sitarampur ,STN,23.7233343,86.8947789
Alamnagar ,AMG,25.5662194,86.8981593
Jhantipahari ,JPH,23.3608223,86.9048041
Banka ,BAKA,24.8833,86.9167
Burnpur ,BURN,23.6645124,86.9325541
Nathnagar ,NAT,25.2432132,86.9348672
Thana Bihpur Junction ,THB,25.3933924,86.9355011
Balasore ,BLS,21.4949767,86.942658
Thakurtota ,TKH,21.6708841,86.9448841
Chhatna ,CJN,23.3084589,86.9649116
Asansol Junction ,ASN,23.6911108,86.975235
Jhargram ,JGM,22.45,86.9833
Haldipada ,HIP,21.5764051,86.9899342
Khutaha ,KTHA,25.1943861,86.9918012
Purnia Junction ,PRNA,25.8927734,86.9932567
Punsia ,PNSA,24.9600723,86.9949372
Hatpuraini ,HPLE,25.0808745,86.9980638
Banka Road Oa ,BNKR,24.8913026,87.0018154
Barahat ,BHLE,24.9143608,87.006192
Lachhmanpur ,LMN,23.4360751,87.0286936
Bhagalpur ,BGP,25.25,87.0333
Chausa ,CSA,25.5332695,87.0349989
Sabaur ,SBO,25.245446,87.0449381
Puraini ,PNI,26.0631276,87.0511846
Bankura ,BQA,23.2371632,87.0652217
Basukinath ,BSKH,24.39232,87.07989
Naugachia ,NNA,25.387344,87.0979867
Thuria ,THUR,22.1144198,87.0998788
Amarda Road ,ARD,21.7287708,87.1011267
Bankata ,BTK,23.2766542,87.1329375
Raniganj ,RNG,23.6167,87.1333
Dewanganj ,DWG,26.4528534,87.1397958
Salboni ,SLB,22.562035,87.1547561
Ghoga ,GGA,25.2166667,87.1666667
Pitambarpur ,PMR,21.9682826,87.1734497
Andal Junction ,UDL,23.5790287,87.1812366
Bhalukmara ,BLMR,22.543358,87.1933815
Ondagram ,ODM,23.1482053,87.2024881
Ekchari ,EKC,25.2272452,87.2139273
Waria ,OYR,23.5822504,87.2157947
Karamtola ,KRMA,24.266559,87.222641
Jaleswar ,JER,21.8038883,87.2269973
Kandra ,KND,23.63962,87.2275
Ukhra ,UKA,23.6516121,87.2458804
Dumka ,DUMK,24.2667,87.25
Forbesganj ,FBG,26.3,87.25
Kursela ,KUE,25.45,87.25
Kahalgaon ,CLG,25.252476,87.2568579
Jogbani ,JBN,26.3991195,87.2568579
Kajra ,KJH,22.206506,87.2593454
Dantan ,DNT,21.9088379,87.2692942
Nimpura ,NMP,22.3377064,87.2692942
Ramsagar ,RSG,23.0998938,87.2742678
Pandabeswar ,PAW,23.7166667,87.2833333
Banka Ghat ,BKG,24.7820575,87.2991279
Bikram Shila ,BKSL,25.2976684,87.2991279
Piardoba ,PBA,22.9605709,87.3065834
Durgapur ,DGR,23.5204443,87.3119227
Panchra ,PCR,23.756436,87.3152799
Kharagpur Junction ,KGP,22.3408782,87.3258378
Midnapore ,MDN,22.4333,87.3333
Shivanarayanpur ,SVRP,25.2941301,87.3336771
Belda ,BLDA,22.0677949,87.3363934
Chandrakona Road ,CDGR,22.7348394,87.3363934
Contai Road ,CNT,22.0713034,87.3366523
Garhbeta ,GBA,22.8631347,87.3537738
Rupnarayanpur ,RNPR,22.3749182,87.3587384
Karagola Road ,CRR,25.500707,87.378001
Dubrajpur ,DUJ,23.8,87.3833
Pirpainti ,PPT,25.3236523,87.4281878
Chinpai ,CPLE,23.8209584,87.4393397
Arariya Court ,ARQ,26.1152077,87.4473147
Arariya ,ARR,26.1333333,87.4666667
Semapur ,SMO,25.5241538,87.4690648
Panagarh ,PAN,23.4453054,87.4703029
Kachujor ,KOX,23.8408287,87.4727791
Mirza Cheuki ,MZC,25.2586802,87.4979202
Digha Flag Stn ,DGHA,21.6266172,87.5074315
Sukna ,SN,23.9829038,87.5284578
Siuri ,SURI,23.9167,87.5333
Balichak ,BCK,22.3667,87.55
Mankar ,MNAE,23.4287909,87.5544182
Katihar Junction ,KIR,25.5499144,87.566472
Karonji ,KJZ,21.693533,87.6013568
Salchapra ,SCA,23.9743381,87.6457807
Rambhaddarpur ,RBZ,22.1472002,87.6605791
Sainthia ,SNT,23.95,87.6667
Bolpur S Niktn ,BHP,23.6686892,87.6827676
Prantik ,PNE,23.6954892,87.6852323
Gadadharpur ,GHLE,24.0144143,87.6920097
Ahmadpur Junction ,AMP,23.8325615,87.6930878
Bhedia ,BDH,23.5887916,87.7098723
Mallarpur ,MLV,24.0763414,87.7098723
Sakrigali Junction ,SLJ,25.2458097,87.7157223
Gauriganj ,GNG,26.4604058,87.7271123
Taljhari ,TLJ,25.101222,87.7330202
Kalian Chak ,KXE,25.036849,87.7357298
Ahalyapur ,AHLR,24.5400745,87.7394225
Panskura ,PKU,22.3955818,87.7418842
Tinpahar Junction ,TPH,24.9967134,87.7434924
Guskara ,GKH,23.488159,87.7443457
Tarapith Road ,TPF,23.9599131,87.7456642
Kanthi P H ,KATI,21.7786,87.7536
Khana Junction ,KAN,23.3209886,87.7703373
Barharwa Junction ,BHW,24.8578739,87.7746422
Bakudi ,BKLE,24.9278247,87.7800227
Amdara ,UDR,23.6032239,87.7824821
Rampur Hat ,RPH,24.1667,87.7833
Gumani ,GMAN,24.7959815,87.7886302
Kasimpur ,KCJ,23.2763097,87.8070692
Banpas ,BPS,23.3849714,87.8107561
Swadinpur ,SDLE,24.254635,87.8144427
Talit ,TIT,23.3032285,87.8169003
Deshapran P.H. ,DSPN,22.0298274,87.8178219
Kotalpukur ,KLP,24.7386905,87.8267292
Kamalpurgram ,KLPG,23.2919977,87.8387054
Salmari ,SRI,25.6144336,87.8426967
Tilbhita ,TBB,24.6780969,87.8426967
Dalkolha ,DLK,25.8749443,87.8455506
Telta ,TETA,25.7882416,87.8457667
Rajgram ,RJG,24.538716,87.8500644
Azamnagar Road ,AZR,25.5555911,87.8529804
Pakur ,PKR,24.627357,87.854919
Kanki ,KKA,26.0063662,87.8562032
Murarai ,MRR,24.4408528,87.8574308
Mecheda ,MCA,22.4195993,87.8660235
Harischandrpur ,HCR,25.4068073,87.8669374
Barddhaman Junction ,BWN,23.249141,87.870535
Bataspur ,BSLE,26.0014216,87.8715465
Tildanga ,TDLE,24.7898225,87.8758417
Mukuria ,MFA,25.6269101,87.8868846
Bhaluka Road F ,BKRD,25.3061341,87.8965089
New Farakka Junction ,NFK,24.7949213,87.9156295
Tamluk ,TMZ,22.3,87.9167
Barsoi Junction ,BOE,25.6511015,87.9233432
Kishanganj ,KNE,26.0794444,87.9372222
Dhulian Ganga ,DGLE,24.6722031,87.9385354
Bagnan ,BZN,22.4667,87.9667
Nimtita ,NILE,24.6501906,87.970232
Khurial ,KWE,25.4314552,87.9837
Khaltipur ,KTJ,24.8808756,88.0277487
Morgram ,MGAE,24.3041667,88.0344444
Sujnipara ,SPLE,24.5714992,88.0368376
Jangipur Road ,JRLE,24.4523283,88.0380625
Haldia ,HLZ,22.0666742,88.0698118
Gankar ,GALE,24.4119778,88.0858016
Sagardighi ,SDI,24.2833333,88.1
Ulubaria ,ULB,22.4744363,88.1000377
Eklakhi ,EKI,25.1693884,88.101066
Adhikari ,ADQ,26.2327618,88.1022869
Memari ,MYM,23.1774491,88.1022869
Chamagram ,CMX,24.9174409,88.1035078
Barachak ,BCQ,24.9530568,88.1059495
Gour Malda ,GZM,24.9478728,88.1109309
Salar ,SALE,23.774643,88.111328
Thakurganj ,TKG,26.4248528,88.1242578
Raiganj ,RGJ,25.6185295,88.1255837
Katwa ,KWAE,23.65,88.1333
Galgalia ,GAGA,26.3571596,88.1364591
Old Malda ,OMLF,25.0557268,88.1364591
Maliya ,MALX,22.831592,88.136517
Malda Town ,MLDT,25.0108408,88.1410967
Adina ,ADF,25.1374349,88.1523157
Taiabpur ,TBR,26.3706409,88.1523157
Bazarsau ,BZLE,23.8731015,88.1840118
Aluabari Road ,AUB,26.2702409,88.1857135
Gazole ,GZO,25.2108593,88.1923843
Bainchi ,BOI,23.119586,88.196548
Naksalbari ,NAK,26.6823035,88.1998512
Parbati ,PRB,22.4475153,88.2035057
Kamarkundu ,KQU,22.8258277,88.2059418
Gangadharpur ,GNGD,22.7559892,88.2193381
Namkhana ,NMKA,21.7699486,88.231513
Khagraghat Road ,KGLE,24.1154134,88.2356729
Andul ,ADL,22.58143,88.23698
Ghum ,GHUM,27.0008384,88.2436844
Lalbagh Crt Road ,LCAE,24.1739455,88.2466507
New Balarampur ,NBPH,24.0488236,88.2469833
Bhabta ,BFT,23.9883062,88.2485521
Beldanga ,BEB,23.9333,88.25
Lalgola ,LGL,24.4166667,88.25
Mahanagar ,MANG,25.2527395,88.2534192
Rejinagar ,REJ,23.8501267,88.2546358
Krishnapur ,KRP,24.4103373,88.2582857
Azimganj Junction ,AZ,24.2295283,88.2598064
Darjeeling ,DJ,27.0360066,88.2626751
Howrah Junction ,HWH,22.5957689,88.2636394
Berhampore Crt ,BPC,24.0893541,88.263912
Azimganj City ,ACLE,24.2333,88.2667
Jiaganj ,JJG,24.2333,88.2667
Sonada ,SAD,26.9599435,88.2680172
Pundooah ,PDA,23.070684,88.269732
Kurseong ,KGN,26.8821382,88.2788511
Murshidabad ,MBB,24.1759039,88.2801785
Cossimbazar ,CSZ,24.1167,88.2833
Santragachi Junction ,SRC,22.58383,88.284409
Plassey ,PLY,23.7702778,88.2872222
Deotala ,DOTL,25.2798278,88.289905
Jagadishpur ,JGD,22.64742,88.29023
Sankopara ,SXP,24.9701392,88.2935519
Dankuni ,DKAE,22.6704306,88.2947675
To Darjeeling ,DJRZ,26.7198082,88.2999167
Pagla Chandi ,PCX,23.7337777,88.3052504
Bhagwangola ,BQG,24.3277217,88.3069213
Debagram ,DEB,23.6886494,88.3093517
Dhatrigram ,DTAE,23.27289,88.31066
Khanyan ,KHN,23.046668,88.31551
Kaliyanganj ,KAJ,25.6333,88.3167
Baghdogra ,BORA,26.6995298,88.3188915
Rajchandrapur ,RCD,22.652961,88.321316
Seoraphuli ,SHE,22.7690032,88.3215014
Samudragarh ,SMAE,23.335532,88.324684
Serampore ,SRP,22.760144,88.3287896
Baghnapara ,BGRA,23.241552,88.329468
Purbasthali ,PSAE,23.4613033,88.3324332
Daulatpur Hat ,DLPH,25.330581,88.3367976
Bally ,BLY,22.65515,88.34055
Talandu ,TLO,23.010658,88.34559
Bikrampur ,BMR,23.6414723,88.3482188
Bhadreshwar ,BHR,22.8244,88.3506
Ambika Kalna ,ABKA,23.213074,88.353426
Nabadwip Dham ,NDAE,23.397985,88.356851
Hanuman Station ,HNMN,22.584803,88.358
Dakhineswar ,DAKE,22.656218,88.3603576
Chandan Nagar ,CGR,22.8647723,88.36326
Kolkata ,KOAA,22.572646,88.363895
Sealdah ,SDAH,22.5654725,88.3712796
Titagarh ,TGH,22.7364,88.3736
Ichhapur ,IP,22.80042,88.373854
Ramganga ,RGB,21.801385,88.3740554
Vidyasagar ,VDS,22.481343,88.374313
Bandel Junction ,BDC,22.923214,88.378148
Bethuadahari ,BTY,23.6113714,88.3803643
Arunachal ,ARCL,22.6937095,88.385838
Buniadpur ,BNDP,25.3875501,88.387051
Barrackpore ,BP,22.7674278,88.3883455
Belgharia ,BLH,22.6637024,88.3886959
Sodpur ,SEP,22.698214,88.3894769
Mathurapur ,MUW,22.1470624,88.3919026
Tribeni ,TBAE,22.9901287,88.3943282
Hooghly Ghat ,HYG,22.904873,88.396394
Shyamnagar ,SNR,22.8323184,88.3967536
Chuchura ,CNS,22.8956,88.4025
Kankinara ,KNR,22.8656253,88.4048627
Guptipara ,GPAE,23.2055009,88.4049735
Garifa ,GFAE,22.908348,88.409339
Naihati Junction ,NH,22.887484,88.417829
Nalhati Junction ,NHT,22.887484,88.417829
Halisahar ,HLR,22.9497,88.4194
Bidhan Nagar ,BNXR,22.57736,88.42342
Siliguri ,SGUD,26.7083818,88.4268741
Siliguru Town ,SGUT,26.7083818,88.4268741
Behula ,BHLA,23.180713,88.428968
Kanchrapara ,KPA,22.9339115,88.4306955
Dumurdaha ,DMLE,23.039915,88.432453
Somra Bazar ,SOAE,23.138727,88.433013
Dum Dum ,DDJ,22.6450736,88.4379653
Radhikapur ,RDP,25.6412417,88.4415998
Khamargachhi ,KMAE,23.054138,88.444197
Dhubulia ,DHU,23.4848041,88.4476565
Kalyani ,KYI,22.9817475,88.4500789
Mahipal Road ,MPLR,25.4805493,88.4510136
Balagarh ,BGAE,23.1094444,88.4602778
Bahadurpur ,BPD,23.4388105,88.4609782
Jirat ,JIT,23.097992,88.4621891
Ambari Falakata ,ABFC,26.6090024,88.4863991
Gangajhari ,GJ,23.9908242,88.4863991
Madanpur ,MPJ,23.0089428,88.4912395
Simurali ,SMX,23.040785,88.510173
Chakdaha ,CDH,23.0833,88.5167
Gangarampur ,GRMP,25.4,88.5167
Badkulla ,BDZ,23.3159338,88.5275249
Birnagar ,BIJ,23.24004,88.53979
Payradanga ,PDX,23.1255866,88.5468645
Taherpur ,THP,23.27222,88.5482
Labha ,LAV,27.1084821,88.5610614
Kalinarynpur Junction ,KLNP,23.207375,88.573818
Ranaghat Junction ,RHA,23.1833,88.5833
Belakoba ,BLK,26.5923534,88.587932
Rampur Bazar ,RMPB,25.3607969,88.6026621
Muragacha ,MGM,23.3444892,88.6297041
Mallickpur Hat ,MKRH,25.3338953,88.6439237
Rningr Jlpaigri ,RQJ,26.5441923,88.6478766
Jalpaiguri ,JPG,26.5167,88.7333
Neora Naddi ,NOR,26.7430211,88.7459117
Balurghat ,BLGT,25.22,88.76
Haldibari ,HDB,26.3345442,88.7806578
Gede ,GEDE,23.491129,88.786887
Chalsa Junction ,CLD,26.8821821,88.7987557
New Maynaguri ,NMX,26.5725087,88.8243914
Murti ,MRTY,26.8405337,88.8251001
Gokulpur ,GKL,22.7736448,88.8479035
Gayabari ,GBE,26.1501739,88.9940276
Dhupguri ,DQG,26.5821321,89.0051441
Hakimpur ,HKP,25.2774974,89.010763
Binnaguri ,BNV,26.7499321,89.0578864
Baraigram Jn ,BRGM,24.3169944,89.1634563
Falakata ,FLK,26.5333,89.2
Kumedpur ,KDPR,25.4596353,89.2562239
Siliguri Junction ,SGUJ,26.4177386,89.3107796
Simaluguri Junction ,SLGR,26.4177386,89.3107796
Jalalganj ,JLL,25.5554704,89.3352628
Ghoksadanga ,GDX,26.4267877,89.3535198
Hasimara ,HSA,26.7187659,89.365369
Jalpaiguri Road ,JPE,26.5518667,89.3811876
Paras ,PS,27.428684,89.4163654
Hamitonganj ,HOJ,26.6865991,89.4245627
Sarbahara ,SBRA,26.1464093,89.4597602
New Cooch Behar ,NCB,26.3490445,89.4659462
Alipur Duar ,APD,26.4918891,89.5271026
Alipur Duar Junction ,APDJ,26.5237318,89.5341347
Sonadanga ,SVH,22.8247809,89.5379687
New Alipurdaur ,NOQ,26.4859623,89.54136
Rupsa Junction ,ROP,22.7787287,89.5724478
Samuktala Road ,SMTA,26.4866803,89.6448442
Tufanganj ,TFGN,26.3167,89.6667
Kamakhyaguri ,KAMG,26.4737097,89.7250837
Gossaigaon Hat ,GOGH,26.4561388,89.8048352
Jorai ,JOQ,26.4561388,89.8048352
Golakganj Jn ,GKJ,26.1055618,89.8311875
Jamalpur Junction ,JMP,24.8367708,89.8759747
Gauripur ,GUP,26.091621,89.9650134
Dhubri ,DBB,26.0333,89.9667
Tipkai ,TPK,26.422658,90.020042
Sapatgram ,SPX,26.3263697,90.1202541
Fakiragram Junction ,FKM,26.3648565,90.1862323
Kokrajhar ,KOJ,26.4014362,90.266699
Pachor Road ,PFR,23.9327404,90.3839689
Ramna ,RMF,23.7330218,90.3983829
Dhaka ,DAKA,23.810332,90.4125181
Basugaon ,BSGN,26.4630343,90.4195876
New Bongaigaon ,NBQ,26.4803237,90.5423271
Bongaigaon ,BNGN,26.4667,90.5667
Jogighopa ,JPZ,26.2322878,90.5707055
Goalpara Town ,GLPT,26.1667,90.6167
Abhayapuri Asam ,AYU,26.3333,90.6667
Bijni ,BJF,26.4943855,90.7010319
Sorbhog Junction ,SBE,26.4938522,90.8844443
Barpeta Road ,BPRD,26.5,90.97
Pathsala ,PBL,26.5118843,91.1809029
Agartala ,AGTL,23.831457,91.2867777
Jogendranagar ,JGNR,23.8202,91.3059
Kaithalkuchi ,KTCH,26.4544266,91.3421032
Rangtong ,RTG,25.3387559,91.3861193
Jirania ,JRNA,23.813154,91.4362206
Nalbari ,NLV,26.4446185,91.4410527
Dhamdhamia ,DDX,26.5562917,91.4797297
Rangiya Junction ,RNY,26.4475786,91.6056561
Teliamura ,TLMR,23.8398,91.6352
Changsari ,CGS,26.2629282,91.697814
Kamakhya ,KYQ,26.162574,91.712553
Guwahati ,GHY,26.1445169,91.7362365
Khoirabari ,KBY,26.6025201,91.8172069
Digaru ,DGU,26.2336698,91.9404655
Kumarghat ,KUGT,24.1583,92.0297
Dekargaon ,DKGN,26.531796,92.0346665
Udalguri ,ULG,26.7460177,92.0959429
Pencharthal ,PEC,24.1904504,92.1020752
Panisagar ,PASG,24.2536548,92.1499356
Dharmanagar ,DMR,24.3833,92.1667
Dalgaon ,DLO,26.5529117,92.2015347
Rowta Bagan ,RWTB,26.7231183,92.2458096
Churaibari ,CBZ,24.4411047,92.2535006
Majbat ,MJBT,26.7930887,92.2901277
Patharkandi ,PTKD,24.6074789,92.3172324
Karimganj Junction ,KXJ,24.8604288,92.3731867
Jagi Road ,JID,26.207815,92.406006
New Misamari ,NMM,26.8065454,92.4542337
Chaparmukh Junction ,CPK,26.2162724,92.5217306
Badarpur Junction ,BPB,24.865756,92.5566339
Badurpur Ghat ,BPG,24.8749807,92.5847483
Hilara ,HLX,24.9226944,92.5860656
Panchgram ,PNGM,24.8609929,92.5966036
Katakhal Junction ,KTX,24.8354542,92.6265259
Nagaon ,NGAN,26.3509596,92.6919937
Rangapara North ,RPAN,26.8125202,92.6934166
Chandranathpur ,CNE,24.965962,92.6959016
Jamunamukh ,JMK,26.1069743,92.7456298
Damchara ,DCA,25.0131375,92.7499835
Silchar ,SCL,24.8187153,92.791385
Harangajao ,HJO,25.1172479,92.8572889
Hojai ,HJI,26,92.8667
Silghat Town ,SHTT,26.6032277,92.9288323
Piler ,PIL,23.2361365,92.9669324
Jakhalabandha ,JKB,26.5707667,93.0025615
Haflong Hill ,HFG,25.130453,93.0038121
Jatinga ,JTG,25.1331113,93.0188222
Lower Haflong ,LFG,25.1917342,93.0214807
Amguri ,AGI,26.583333,93.066667
Dijaobra ,DJB,25.545511,93.103249
Langting ,LGT,25.4966837,93.1125486
Mahur ,MXR,25.1828453,93.1202628
Hatikhali ,HTL,25.626974,93.121719
Maibang ,MBG,25.304698,93.1266604
Kalachand ,KQI,25.3389077,93.131895
Manderdisa ,MYD,25.655355,93.136276
Wadrengdisa ,WDA,25.2652231,93.1798487
Diphu ,DPU,25.846525,93.4298746
Lumding Junction ,LMG,25.8369339,93.4493047
Gohpur ,GPZ,26.8833,93.6333
Dimapur ,DMV,25.92,93.73
Numaligarh ,NMGY,26.5885005,93.7485874
Bishnupur ,VSU,24.6288644,93.7612856
Bokajan ,BXJ,26.0167,93.7833
Narayanpur ,NNR,26.9517896,93.8591678
Sarupathar ,SZR,26.1940345,93.8669048
Badulipar ,BLPR,26.6424073,93.8795305
Barpathar ,BXP,26.2763136,93.897383
Harmuti ,HMY,27.1393446,93.9291984
Golaghat ,GLGT,26.508961,93.969543
Barua Bamungaon ,BBGN,26.669114,93.9834344
Khumtai ,KUTI,26.5375094,94.0006003
Furkating Junction ,FKG,26.4654891,94.0026737
Kamarbandha Ali ,KXL,26.5293013,94.055956
North Lakhimpur ,NLP,27.2253189,94.1053307
Titabar ,TTB,26.5880979,94.1872178
Jorhat Town ,JTTN,26.75602,94.20945
Cinnamara ,CMA,26.6943072,94.2345262
Gogamukh ,GOM,27.4346283,94.315012
Mariani Junction ,MXN,26.4173088,94.4313223
Dhemaji ,DMC,27.4811106,94.5572847
Senchoa Jn ,SCE,26.8194393,94.6011421
Sibsagar Town ,SRTN,26.9833,94.6333
Silapathar ,SPTR,27.5952937,94.724003
Chauk ,CHOK,20.8833333,94.8166667
Lakwa ,LXA,27.005255,94.844069
Dibrugarh ,DBRG,27.4728327,94.9119621
Dibrugarh Town ,DBRT,27.4728327,94.9119621
Moranhat ,MRHT,27.1787478,94.9169196
Bhojo ,BOJ,27.0778079,95.033851
Sapekhati ,SPK,27.1113304,95.1614534
Chabua ,CHB,27.4860538,95.1718826
Murkeongselek ,MZS,27.8351673,95.2196002
Borhat ,BFD,27.1507715,95.2841177
Duliajan ,DJG,27.3667,95.3167
Namrup ,NAM,27.1833,95.3333
Naharkatiya ,NHK,27.2833,95.3333
New Tinsukia Junction ,NTSK,27.4797616,95.3340108
Tinsukia Junction ,TSK,27.486149,95.3560931
Makum Junction ,MJN,27.4869371,95.4393234
Digboi ,DBY,27.4077025,95.6090009
Ledo ,LEDO,27.2941392,95.7378808
Tihu ,TIHU,27.755861,96.621323
Namkon ,NKM,21.336639,97.905502
Kopai ,KPLE,7.8724533,98.3952241
Satuna ,SCO,6.6238158,100.0673744
Nana ,NANA,18.7756318,100.7730417
Sanka ,SNKR,14.6480747,103.8564085
Pingli ,PIZ,32.388854,109.361864
Chilka ,CLKA,51.85,116.0333333
Manda Road ,MNF,49.4285701,117.6781319
Balugan ,BALU,17.0600944,120.8986943
Salkaroad ,SLKR,35.1591939,136.8467241
Edavai ,EVA,40.8227072,140.7375553
Kahet ,KRAI,13.5166276,144.818843
Wena ,WENA,7.4399648,151.8584739
Adi Saptagram ,ADST,,
Algawan ,AIG,,
Ank Mmr Direct ,ANKX,,
Anand Vihar Trm ,ANVT,,
Ayodhyapattanam ,APN,,
Anuppur Junction ,APR,,
Atrampur ,ARP,,
Asarva Junction ,ASV,,
Akshaywat R Ngr ,AYRN,,
Birambad ,BAMA,,
Chik Banavar ,BAW,,
Bhadbhunja ,BBAI,,
Bhachau Bg ,BCOB,,
Badnera Junction ,BD,,
Bonidanga ,BDAG,,
Birohe ,BEO,,
Bheerpur ,BEP,,
Borraguhallu ,BGHU,,
Bagumra ,BGMR,,
Bagri Sajjanpur ,BGX,,
Bhitoni ,BHTN,,
Bichia ,BIC,,
Bijuli Halt ,BJIH,,
Bhiknur ,BKU,,
Balamu Junction ,BLM,,
Birlanagar ,BLNR,,
Bhulon ,BLO,,
Bhimalgondi ,BMC,,
Bhimgara ,BMGA,,
Bhimasar Bg ,BMSB,,
Bh Onra ,BON,,
Baori Thikria ,BOTI,,
Balpur Halt ,BPRH,,
Barelipur ,BQM,,
Boribial ,BRB,,
Bardhana Halt ,BRDH,,
Bisapurkalan ,BRKH,,
Bhortex ,BRTK,,
Barwadih Junction ,BRWD,,
Banshlai Bridge ,BSBR,,
Bhusandpur ,BSDP,,
Bhusaval Junction ,BSL,,
Barkisalalya ,BSYA,,
Bishnathganj ,BTJ,,
Bethampurdi ,BTPD,,
Bauria Junction ,BVA,,
Bhilavdi ,BVQ,,
Naloi Barwa ,BVZ,,
Bhinwaliya ,BWA,,
Bandarkhal ,BXK,,
Bordhal ,BXY,,
Barya Ram ,BYHA,,
Clutterbuckganj ,CBJ,,
Chachaura Bngj ,CBK,,
Cheekateegalplm ,CEM,,
Charghat Pipari ,CGE,,
Chawapall ,CHA,,
Charvattur ,CHV,,
Chilbila Junction ,CIL,,
Chinnaravuru ,CIV,,
Charamula Kusum ,CJS,,
Chajawa ,CJW,,
Cheoki ,COI,,
Chomun Samod ,COM,,
Champaner Road Jn ,CPN,,
Chorghatpiparia ,CRE,,
Chirayinkil ,CRY,,
Choti Khatu ,CTKT,,
Devalgaon Auchr ,DAV,,
Dodbele ,DBL,,
Daund Junction ,DD,,
Dhengli Pp Goan ,DGPP,,
Dhaca Cantt ,DHCA,,
Dharnaoda ,DHR,,
Dharuadihi ,DIH,,
Daotuhaja ,DJA,,
Dihakho ,DKE,,
Dhekiajili Road ,DKJR,,
Dhola Junction ,DLJ,,
Daniyawan Bzr H ,DNWH,,
Darliput ,DPC,,
Depur Ph ,DPUR,,
Dagarhkeri ,DRHI,,
Dumri Juara ,DRI,,
Devri Ph ,DRPH,,
Devi Halt ,DVH,,
Dhana Kherli ,DXK,,
Ekangarsarai ,EKR,,
Elimala ,ELM,,
Faizabad Junction ,FD,,
Kcg Falaknuma ,FM,,
Fatehabad Ch.Jn ,FTD,,
Goaldih ,GADH,,
Gudru Halt ,GDU,,
Garhmuktesar Br ,GGB,,
Gora Ghuma ,GGM,,
Gandhipuram Hal ,GHPU,,
Goldinganj ,GJH,,
Gollaprolu ,GLP,,
Gudimetta ,GMA,,
Girimaidan ,GMDN,,
Govindgarh Malk ,GND,,
Gondwanavisapur ,GNVR,,
Garh Dhrubeswar ,GRB,,
Getor Jagatpura ,GTJT,,
Gothangam ,GTX,,
Goresuar ,GVR,,
Hijilli ,HIJ,,
Hirenanduru ,HQR,,
Harpalganj ,HRPG,,
Harrad ,HRV,,
Hansiawas ,HSWS,,
Hathidah Upper ,HTZU,,
Ikkar ,IKK,,
Idaplli ,IPL,,
Jalargarh ,JAG,,
Jgmbla Kshnprm ,JBK,,
Jharradih ,JDI,,
Jeonathpur ,JEP,,
Jakhal Junction ,JHL,,
Jakhvada ,JKA,,
Jankampet Junction ,JKM,,
Jalamb Junction ,JM,,
Jamirghata ,JMQ,,
Janghai Junction ,JNH,,
Joychandi Pahar ,JOC,,
Jmtra Paraswara ,JPV,,
Joramow ,JRW,,
Jhapater Dhal ,JTL,,
Kabakaputtur ,KBPR,,
Kumrabad Rohini ,KBQ,,
Kanjari Boriyav ,KBRV,,
Kasim Kota Halt ,KCH,,
Keckhi ,KCKI,,
Kendukana ,KDKN,,
Kundalgarh ,KDLG,,
Krishnama Kona ,KEF,,
Kunda Harnamgnj ,KHNM,,
Kajoragram ,KJME,,
Kuntighat ,KJU,,
Kallakkudi Plgh ,KKPM,,
Kollikhutaha ,KKTA,,
Kila Kadaiyam ,KKY,,
Kumhar Marenga ,KMEZ,,
Kumar Sadra ,KMSD,,
Kanthan Junction ,KNHN,,
Krishngr Cty Junction ,KNJ,,
Khinaniyan ,KNNA,,
Kohir Deccan ,KOHR,,
Korukkupet Junction ,KOK,,
Kudalnagar ,KON,,
C Shahumharaj T ,KOP,,
Kapurdha Halt ,KPDH,,
Kotta Pndlpalli ,KPLL,,
Karanpur Ato ,KPTO,,
Khairatabad Dcn ,KQD,,
Karepalli ,KRA,,
Krishnashilla ,KRSL,,
Kashipura Sarar ,KSPR,,
Kistamsettipali ,KSTE,,
Katareah ,KTRH,,
Kotmi Sonan Hlt ,KTSH,,
Khirsadoh Junction ,KUX,,
Kadakavur ,KVU,,
Kawargaon ,KWGN,,
Kivarli ,KWI,,
Kulitturai West ,KZTW,,
Lalgarh Junction ,LGH,,
Lahabon ,LHB,,
Longrangajao ,LJO,,
Lailakh Mamlkha ,LMM,,
Lachhmangarh Sk ,LNH,,
Lokmanyatilak T ,LTT,,
Madure ,MADR,,
Maliya Miyana ,MALB,,
Madar Jn ,MDJN,,
Mundalaram ,MDLM,,
Maniyachchi Junction ,MEJ,,
Migrendisa ,MGE,,
Mungaiakami ,MGKM,,
Mangrolla ,MGRL,,
Mailongdisa ,MGX,,
Mohadi Prgn Lng ,MHAD,,
Mahuva Junction ,MHV,,
Mihrawan ,MIH,,
Marripalem Ph ,MIPM,,
Maramjhiri ,MJY,,
Mukundawadi Ha ,MKDD,,
Morkadhana ,MKDN,,
Manikpur Junction ,MKP,,
Mukhasa Parur ,MKSP,,
Mukhtiar Balwar ,MKT,,
Malhour ,ML,,
Mul Marora ,MME,,
Mandasa Road ,MMS,,
Murgamahadev Rd ,MMVR,,
Mohiuddinnagar ,MOG,,
Mohapani Mal ,MPML,,
Munroturuttu ,MQO,,
